z6-25818,Port1,Port1.1,Port1.2,Port2,Port2.1,Port2.2,Port3,Port3.1,Port3.2,Port4,Port4.1,Port5,Port5.1,Port7,Port7.1,Port8,Port8.1
# Records: 10192,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,Battery,Battery,Barometer,Barometer
Timestamps, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, degree_C Soil Temperature, kPa Matric Potential, degree_C Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, degree_C Logger Temperature
2024-06-01 09:15,0.432,5.5,0.38,0.222,4.2,0.052,0.2,1.6,0.155,-0.1,4.7,-0.1,3,100,8729,65.12,-2.1
2024-06-01 09:30,0.432,5.5,0.38,0.222,4.2,0.051,0.2,1.6,0.154,-0.1,4.7,-0.1,3,100,8745,65.13,0.1
2024-06-01 09:45,0.432,5.5,0.381,0.222,4.2,0.051,0.2,1.6,0.153,-0.1,4.7,-0.1,3,100,8747,65.13,2.1
2024-06-01 10:00,0.432,5.5,0.379,0.222,4.2,0.05,0.2,1.6,0.153,-0.1,4.7,-0.1,3,100,8757,65.13,2.8
2024-06-01 10:15,0.432,5.5,0.38,0.222,4.2,0.051,0.2,1.6,0.153,-0.1,4.7,-0.1,3,100,8767,65.13,3.3
2024-06-01 10:30,0.432,5.5,0.38,0.222,4.2,0.051,0.2,1.6,0.153,-0.1,4.7,-0.1,2.9,100,8766,65.13,4.6
2024-06-01 10:45,0.432,5.5,0.379,0.222,4.2,0.052,0.2,1.5,0.152,-0.1,4.7,-0.1,2.9,100,8768,65.13,5.8
2024-06-01 11:00,0.432,5.5,0.379,0.222,4.2,0.051,0.2,1.5,0.153,-0.1,4.7,-0.1,2.9,100,8763,65.12,7.1
2024-06-01 11:15,0.432,5.5,0.38,0.222,4.2,0.052,0.2,1.5,0.153,-0.1,4.7,-0.1,2.9,100,8760,65.11,8
2024-06-01 11:30,0.432,5.5,0.38,0.222,4.2,0.05,0.201,1.5,0.154,-0.1,4.7,-0.1,2.9,100,8750,65.1,9
2024-06-01 11:45,0.432,5.5,0.38,0.222,4.2,0.052,0.201,1.5,0.155,-0.1,4.7,-0.1,2.9,100,8744,65.08,10.6
2024-06-01 12:00,0.432,5.5,0.379,0.222,4.2,0.052,0.201,1.5,0.153,-0.1,4.7,-0.1,2.9,100,8730,65.06,12
2024-06-01 12:15,0.432,5.5,0.38,0.222,4.2,0.052,0.201,1.5,0.154,-0.1,4.7,-0.1,2.9,100,8717,65.04,13.2
2024-06-01 12:30,0.432,5.5,0.38,0.222,4.2,0.052,0.201,1.5,0.155,-0.1,4.7,-0.1,2.9,100,8704,65.03,13.8
2024-06-01 12:45,0.432,5.4,0.38,0.221,4.2,0.052,0.201,1.5,0.154,-0.1,4.7,-0.1,2.9,100,8684,65,14.1
2024-06-01 13:00,0.432,5.4,0.38,0.222,4.2,0.053,0.201,1.5,0.156,-0.1,4.7,-0.1,2.9,100,8686,64.98,14.8
2024-06-01 13:15,0.432,5.4,0.38,0.222,4.2,0.053,0.201,1.5,0.155,-0.1,4.7,-0.1,2.9,100,8675,64.95,16
2024-06-01 13:30,0.432,5.4,0.378,0.222,4.1,0.052,0.201,1.5,0.155,-0.1,4.7,-0.1,2.9,100,8663,64.93,17.5
2024-06-01 13:45,0.432,5.4,0.379,0.222,4.1,0.051,0.202,1.5,0.156,-0.1,4.7,-0.1,2.9,100,8650,64.91,18.9
2024-06-01 14:00,0.432,5.4,0.38,0.222,4.1,0.052,0.201,1.4,0.156,-0.1,4.7,-0.1,2.9,100,8633,64.89,19.8
2024-06-01 14:15,0.432,5.4,0.38,0.222,4.1,0.053,0.202,1.4,0.156,-0.1,4.7,-0.1,2.8,100,8626,64.88,19.6
2024-06-01 14:30,0.432,5.4,0.379,0.222,4.1,0.053,0.202,1.4,0.156,-0.1,4.7,-0.1,2.8,100,8618,64.87,19
2024-06-01 14:45,0.432,5.4,0.38,0.222,4.1,0.052,0.202,1.4,0.158,-0.1,4.7,-0.1,2.8,100,8612,64.87,18.7
2024-06-01 15:00,0.432,5.4,0.38,0.222,4.1,0.051,0.202,1.4,0.158,-0.1,4.7,-0.1,2.8,100,8613,64.86,18.3
2024-06-01 15:15,0.432,5.4,0.38,0.222,4.1,0.051,0.203,1.4,0.157,-0.1,4.7,-0.1,2.8,100,8606,64.86,17.9
2024-06-01 15:30,0.432,5.4,0.379,0.222,4.1,0.052,0.203,1.4,0.157,-0.1,4.7,-0.1,2.8,100,8607,64.87,17.2
2024-06-01 15:45,0.432,5.4,0.379,0.222,4.1,0.052,0.204,1.4,0.158,-0.1,4.7,-0.1,2.8,100,8605,64.87,16.6
2024-06-01 16:00,0.432,5.4,0.379,0.222,4.1,0.051,0.204,1.4,0.157,-0.1,4.7,-0.1,2.8,100,8605,64.86,15.9
2024-06-01 16:15,0.432,5.4,0.379,0.222,4.1,0.052,0.205,1.4,0.159,-0.1,4.7,-0.1,2.8,100,8599,64.86,15.2
2024-06-01 16:30,0.432,5.4,0.379,0.222,4.1,0.053,0.206,1.4,0.161,-0.1,4.7,-0.1,2.8,100,8599,64.87,14.5
2024-06-01 16:45,0.432,5.4,0.38,0.222,4.1,0.053,0.207,1.4,0.163,-0.1,4.7,-0.1,2.8,100,8595,64.87,13.7
2024-06-01 17:00,0.432,5.4,0.381,0.223,4.1,0.052,0.208,1.4,0.162,-0.1,4.6,-0.1,2.8,100,8590,64.88,12.9
2024-06-01 17:15,0.432,5.4,0.381,0.223,4.1,0.052,0.209,1.4,0.162,-0.1,4.6,-0.1,2.8,100,8579,64.88,12.1
2024-06-01 17:30,0.432,5.4,0.38,0.223,4.1,0.052,0.209,1.5,0.162,-0.1,4.6,-0.1,2.8,100,8568,64.89,11
2024-06-01 17:45,0.432,5.4,0.38,0.223,4.1,0.052,0.21,1.5,0.164,-0.1,4.6,-0.1,2.8,100,8555,64.89,9.4
2024-06-01 18:00,0.432,5.4,0.381,0.223,4.1,0.051,0.21,1.5,0.165,-0.1,4.6,-0.1,2.8,100,8543,64.9,8.1
2024-06-01 18:15,0.432,5.4,0.381,0.223,4,0.051,0.21,1.6,0.167,-0.1,4.6,-0.1,2.8,100,8538,64.92,6.5
2024-06-01 18:30,0.432,5.4,0.38,0.223,4,0.051,0.21,1.6,0.166,-0.1,4.6,-0.1,2.8,100,8529,64.93,4.9
2024-06-01 18:45,0.432,5.4,0.38,0.223,4,0.051,0.21,1.6,0.167,-0.1,4.6,-0.1,2.8,100,8525,64.94,3.6
2024-06-01 19:00,0.432,5.4,0.381,0.223,4,0.052,0.21,1.6,0.166,-0.1,4.6,-0.1,2.8,100,8520,64.95,3.1
2024-06-01 19:15,0.432,5.4,0.381,0.223,4,0.051,0.21,1.7,0.167,-0.1,4.6,-0.1,2.8,100,8518,64.97,3.3
2024-06-01 19:30,0.432,5.4,0.38,0.223,4,0.051,0.21,1.7,0.167,-0.1,4.6,-0.1,2.8,100,8514,64.97,1.8
2024-06-01 19:45,0.432,5.4,0.381,0.224,4,0.051,0.21,1.7,0.166,-0.1,4.6,-0.1,2.8,100,8509,64.97,1
2024-06-01 20:00,0.432,5.4,0.381,0.223,4,0.051,0.209,1.7,0.167,-0.1,4.6,-0.1,2.8,100,8506,64.97,0.2
2024-06-01 20:15,0.432,5.4,0.383,0.223,4,0.051,0.209,1.7,0.167,-0.1,4.6,-0.1,2.8,100,8502,64.98,-0.6
2024-06-01 20:30,0.432,5.4,0.382,0.223,4,0.051,0.209,1.7,0.167,-0.1,4.6,-0.1,2.8,100,8501,64.98,-1.6
2024-06-01 20:45,0.432,5.4,0.382,0.223,4,0.052,0.209,1.8,0.166,-0.1,4.6,-0.1,2.8,100,8497,64.99,-1.8
2024-06-01 21:00,0.433,5.4,0.382,0.224,4,0.051,0.208,1.8,0.165,-0.1,4.6,-0.1,2.8,100,8497,64.98,-3.4
2024-06-01 21:15,0.433,5.4,0.382,0.224,4,0.051,0.208,1.8,0.165,-0.1,4.6,-0.1,2.8,100,8492,64.98,-4.4
2024-06-01 21:30,0.433,5.4,0.382,0.224,4,0.051,0.208,1.8,0.165,-0.1,4.6,-0.1,2.9,100,8491,64.99,-5.4
2024-06-01 21:45,0.432,5.4,0.382,0.224,4,0.051,0.207,1.8,0.163,-0.1,4.6,-0.1,2.9,100,8488,64.99,-6.2
2024-06-01 22:00,0.432,5.4,0.383,0.224,4,0.051,0.207,1.8,0.165,-0.1,4.6,-0.1,2.9,100,8489,64.99,-6.9
2024-06-01 22:15,0.432,5.4,0.383,0.224,4,0.051,0.207,1.8,0.164,-0.1,4.6,-0.1,2.9,100,8489,64.99,-7.4
2024-06-01 22:30,0.433,5.4,0.382,0.224,4,0.051,0.207,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8442,64.99,-7.9
2024-06-01 22:45,0.433,5.4,0.382,0.224,4,0.052,0.206,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8479,64.99,-7.9
2024-06-01 23:00,0.432,5.4,0.383,0.224,4,0.051,0.206,1.8,0.163,-0.1,4.6,-0.1,2.9,100,8479,64.99,-8.6
2024-06-01 23:15,0.432,5.3,0.383,0.224,4,0.051,0.206,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8476,64.99,-9.2
2024-06-01 23:30,0.433,5.3,0.383,0.224,4,0.052,0.206,1.8,0.161,-0.1,4.6,-0.1,2.9,100,8477,64.98,-9.2
2024-06-01 23:45,0.432,5.3,0.383,0.224,4,0.052,0.206,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8478,64.97,-9.6
2024-06-02 00:00,0.433,5.3,0.383,0.224,4,0.051,0.205,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8478,64.97,-9.9
2024-06-02 00:15,0.433,5.3,0.382,0.224,4,0.05,0.205,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8455,64.96,-10.1
2024-06-02 00:30,0.433,5.3,0.382,0.224,4,0.051,0.205,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8460,64.96,-10.6
2024-06-02 00:45,0.433,5.3,0.383,0.224,4,0.051,0.205,1.8,0.161,-0.1,4.6,-0.1,2.9,100,8463,64.96,-10.7
2024-06-02 01:00,0.433,5.3,0.382,0.224,4,0.052,0.205,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8463,64.96,-10.7
2024-06-02 01:15,0.433,5.3,0.383,0.225,4,0.051,0.204,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8463,64.96,-11.1
2024-06-02 01:30,0.433,5.3,0.382,0.224,4,0.052,0.204,1.8,0.162,-0.1,4.6,-0.1,2.9,100,8462,64.96,-11
2024-06-02 01:45,0.433,5.3,0.383,0.224,4,0.052,0.204,1.8,0.159,-0.1,4.6,-0.1,2.9,100,8463,64.96,-11
2024-06-02 02:00,0.433,5.3,0.383,0.224,4,0.051,0.204,1.8,0.16,-0.1,4.6,-0.1,2.9,100,8462,64.94,-11.5
2024-06-02 02:15,0.433,5.3,0.381,0.224,4,0.051,0.204,1.8,0.158,-0.1,4.6,-0.1,2.9,100,8462,64.93,-12.1
2024-06-02 02:30,0.433,5.3,0.381,0.224,4,0.052,0.204,1.7,0.16,-0.1,4.6,-0.1,2.9,100,8462,64.93,-12.5
2024-06-02 02:45,0.433,5.3,0.381,0.224,4,0.052,0.204,1.7,0.161,-0.1,4.6,-0.1,2.9,100,8459,64.92,-12.8
2024-06-02 03:00,0.433,5.3,0.382,0.224,4,0.052,0.203,1.7,0.159,-0.1,4.5,-0.1,2.9,100,8459,64.91,-13.1
2024-06-02 03:15,0.433,5.3,0.382,0.224,4,0.05,0.203,1.7,0.16,-0.1,4.5,-0.1,2.9,100,8460,64.91,-13.4
2024-06-02 03:30,0.433,5.3,0.382,0.224,4,0.052,0.203,1.7,0.161,-0.1,4.5,-0.1,2.9,100,8459,64.9,-13.4
2024-06-02 03:45,0.433,5.3,0.382,0.224,4,0.05,0.203,1.7,0.159,-0.1,4.5,-0.1,2.9,100,8457,64.9,-13.6
2024-06-02 04:00,0.433,5.3,0.381,0.224,4,0.052,0.203,1.7,0.158,-0.1,4.5,-0.1,2.9,100,8457,64.9,-13.9
2024-06-02 04:15,0.433,5.3,0.38,0.224,4,0.053,0.203,1.7,0.159,-0.1,4.5,-0.1,2.9,100,8450,64.9,-14
2024-06-02 04:30,0.433,5.3,0.381,0.224,4,0.051,0.203,1.7,0.157,-0.1,4.5,-0.1,2.9,100,8451,64.9,-14
2024-06-02 04:45,0.433,5.3,0.381,0.224,4,0.051,0.203,1.7,0.158,-0.1,4.5,-0.1,2.9,100,8450,64.91,-14.4
2024-06-02 05:00,0.433,5.3,0.382,0.224,4,0.051,0.202,1.7,0.157,-0.1,4.5,-0.1,2.9,100,8449,64.91,-14.9
2024-06-02 05:15,0.433,5.3,0.382,0.224,4,0.051,0.202,1.7,0.157,-0.1,4.5,-0.1,2.9,100,8450,64.91,-15
2024-06-02 05:30,0.433,5.3,0.381,0.224,4,0.051,0.202,1.7,0.159,-0.1,4.5,-0.1,2.9,100,8448,64.92,-15
2024-06-02 05:45,0.433,5.3,0.381,0.224,4,0.051,0.202,1.6,0.158,-0.1,4.5,-0.1,2.9,100,8447,64.92,-15.1
2024-06-02 06:00,0.433,5.3,0.381,0.224,4,0.052,0.202,1.6,0.157,-0.1,4.5,-0.1,2.9,100,8448,64.93,-15.2
2024-06-02 06:15,0.433,5.3,0.381,0.223,4,0.051,0.202,1.6,0.158,-0.1,4.5,-0.1,2.9,100,8445,64.95,-15.2
2024-06-02 06:30,0.433,5.3,0.38,0.223,4,0.051,0.202,1.6,0.157,-0.1,4.5,-0.1,2.9,100,8440,64.96,-15.3
2024-06-02 06:45,0.433,5.3,0.381,0.223,4,0.051,0.202,1.6,0.157,-0.1,4.5,-0.1,2.8,100,8443,64.96,-15.5
2024-06-02 07:00,0.433,5.3,0.381,0.223,4,0.051,0.202,1.6,0.156,-0.1,4.5,-0.1,2.8,100,8444,64.98,-15.7
2024-06-02 07:15,0.433,5.3,0.381,0.223,4,0.051,0.201,1.6,0.158,-0.1,4.5,-0.1,2.8,100,8442,64.99,-15.7
2024-06-02 07:30,0.433,5.3,0.382,0.223,4,0.052,0.201,1.6,0.158,-0.1,4.5,-0.1,2.8,100,8460,64.99,-15.8
2024-06-02 07:45,0.433,5.3,0.38,0.223,4,0.052,0.201,1.6,0.157,-0.1,4.5,-0.1,2.8,100,8491,65,-14.8
2024-06-02 08:00,0.433,5.3,0.379,0.223,4,0.049,0.201,1.6,0.157,-0.1,4.5,-0.1,2.8,100,8535,65.02,-12.4
2024-06-02 08:15,0.433,5.3,0.379,0.223,4,0.052,0.201,1.6,0.156,-0.1,4.5,-0.1,2.8,100,8581,65.04,-9.4
2024-06-02 08:30,0.433,5.3,0.38,0.223,4,0.052,0.201,1.6,0.156,-0.1,4.5,-0.1,2.8,100,8614,65.06,-6.8
2024-06-02 08:45,0.433,5.3,0.38,0.223,4,0.052,0.201,1.5,0.156,-0.1,4.5,-0.1,2.8,100,8652,65.08,-4.3
2024-06-02 09:00,0.433,5.3,0.379,0.222,4,0.049,0.201,1.5,0.157,-0.1,4.5,-0.1,2.8,100,8683,65.11,-1.8
2024-06-02 09:15,0.433,5.3,0.379,0.222,4,0.05,0.2,1.5,0.157,-0.1,4.5,-0.1,2.8,100,8699,65.12,0.6
2024-06-02 09:30,0.433,5.3,0.378,0.222,4,0.052,0.2,1.5,0.156,-0.1,4.5,-0.1,2.8,100,8719,65.14,2.4
2024-06-02 09:45,0.433,5.3,0.379,0.222,4,0.05,0.2,1.5,0.156,-0.1,4.5,-0.1,2.8,100,8729,65.15,4.1
2024-06-02 10:00,0.433,5.3,0.378,0.222,4,0.052,0.2,1.5,0.155,-0.1,4.5,-0.1,2.8,100,8735,65.15,5.2
2024-06-02 10:15,0.433,5.3,0.378,0.221,4,0.051,0.2,1.5,0.156,-0.1,4.5,-0.1,2.8,100,8737,65.15,6
2024-06-02 10:30,0.433,5.3,0.377,0.221,4,0.051,0.2,1.5,0.155,-0.1,4.5,-0.1,2.8,100,8744,65.14,6.6
2024-06-02 10:45,0.432,5.3,0.379,0.221,4,0.051,0.2,1.5,0.157,-0.1,4.5,-0.1,2.8,100,8745,65.14,7.3
2024-06-02 11:00,0.433,5.3,0.377,0.221,4,0.05,0.2,1.5,0.155,-0.1,4.5,-0.1,2.8,100,8745,65.14,8.5
2024-06-02 11:15,0.433,5.3,0.378,0.221,4,0.05,0.2,1.5,0.157,-0.1,4.5,-0.1,2.8,100,8738,65.14,9.9
2024-06-02 11:30,0.433,5.3,0.377,0.221,4,0.051,0.201,1.4,0.157,-0.1,4.5,-0.1,2.8,100,8729,65.12,11.1
2024-06-02 11:45,0.433,5.3,0.378,0.221,4,0.051,0.201,1.4,0.156,-0.1,4.5,-0.1,2.8,100,8720,65.11,12.5
2024-06-02 12:00,0.433,5.3,0.378,0.221,4,0.05,0.201,1.4,0.157,-0.1,4.5,-0.1,2.8,100,8709,65.09,14
2024-06-02 12:15,0.433,5.3,0.377,0.221,4,0.05,0.201,1.4,0.158,-0.1,4.5,-0.1,2.8,100,8672,65.07,15.1
2024-06-02 12:30,0.433,5.3,0.377,0.221,4,0.051,0.201,1.4,0.156,-0.1,4.5,-0.1,2.8,100,8681,65.05,16.2
2024-06-02 12:45,0.433,5.3,0.377,0.221,4,0.05,0.201,1.4,0.158,-0.1,4.5,-0.1,2.7,100,8661,65.03,17.7
2024-06-02 13:00,0.432,5.3,0.378,0.221,4,0.048,0.201,1.4,0.158,-0.1,4.5,-0.1,2.7,100,8651,65.01,18.9
2024-06-02 13:15,0.433,5.3,0.377,0.221,4,0.05,0.201,1.4,0.158,-0.1,4.5,-0.1,2.7,100,8640,64.98,19.6
2024-06-02 13:30,0.433,5.3,0.377,0.221,4,0.05,0.201,1.4,0.158,-0.1,4.5,-0.1,2.7,100,8626,64.96,20
2024-06-02 13:45,0.433,5.3,0.377,0.221,4,0.048,0.202,1.4,0.158,-0.1,4.5,-0.1,2.7,100,8614,64.93,20.7
2024-06-02 14:00,0.433,5.3,0.377,0.221,4,0.05,0.202,1.4,0.157,-0.1,4.5,-0.1,2.7,100,8608,64.91,21.4
2024-06-02 14:15,0.433,5.3,0.377,0.221,4,0.047,0.202,1.4,0.158,-0.1,4.5,-0.1,2.7,100,8594,64.89,21.8
2024-06-02 14:30,0.433,5.3,0.378,0.221,3.9,0.05,0.202,1.4,0.158,-0.1,4.5,-0.1,2.7,100,8583,64.88,22.1
2024-06-02 14:45,0.433,5.3,0.378,0.221,3.9,0.048,0.202,1.4,0.16,-0.1,4.5,-0.1,2.7,100,8574,64.87,21.8
2024-06-02 15:00,0.433,5.3,0.377,0.221,3.9,0.05,0.203,1.4,0.161,-0.1,4.5,-0.1,2.7,100,8571,64.87,21
2024-06-02 15:15,0.433,5.3,0.378,0.221,3.9,0.049,0.203,1.4,0.159,-0.1,4.5,-0.1,2.7,100,8567,64.87,20.3
2024-06-02 15:30,0.433,5.3,0.377,0.221,3.9,0.05,0.205,1.4,0.16,-0.1,4.5,-0.1,2.7,100,8565,64.87,19.7
2024-06-02 15:45,0.433,5.3,0.377,0.221,3.9,0.049,0.206,1.4,0.161,-0.1,4.5,-0.1,2.7,100,8563,64.87,19.1
2024-06-02 16:00,0.433,5.3,0.377,0.221,3.9,0.05,0.207,1.4,0.162,-0.1,4.5,-0.1,2.7,100,8556,64.87,18.2
2024-06-02 16:15,0.433,5.3,0.378,0.222,3.9,0.05,0.208,1.4,0.163,-0.1,4.5,-0.1,2.7,100,8554,64.88,17.5
2024-06-02 16:30,0.433,5.3,0.378,0.222,3.9,0.05,0.208,1.5,0.165,-0.1,4.5,-0.1,2.7,100,8551,64.88,16.9
2024-06-02 16:45,0.433,5.3,0.378,0.222,3.9,0.052,0.209,1.5,0.166,-0.1,4.5,-0.1,2.7,100,8548,64.89,16
2024-06-02 17:00,0.433,5.2,0.379,0.222,3.9,0.052,0.209,1.6,0.168,-0.1,4.5,-0.1,2.7,100,8541,64.9,15.2
2024-06-02 17:15,0.433,5.2,0.379,0.222,3.9,0.051,0.21,1.7,0.168,-0.1,4.5,-0.1,2.7,100,8532,64.91,13.8
2024-06-02 17:30,0.433,5.2,0.379,0.222,3.9,0.051,0.21,1.8,0.169,-0.1,4.5,-0.1,2.7,100,8526,64.91,12.4
2024-06-02 17:45,0.433,5.2,0.379,0.222,3.9,0.05,0.21,1.8,0.17,-0.1,4.5,-0.1,2.7,100,8512,64.92,10.4
2024-06-02 18:00,0.433,5.2,0.379,0.222,3.9,0.051,0.21,2,0.17,-0.1,4.5,-0.1,2.7,100,8503,64.92,8.8
2024-06-02 18:15,0.433,5.2,0.379,0.222,3.9,0.051,0.21,2,0.17,-0.1,4.5,-0.1,2.8,100,8498,64.94,7.4
2024-06-02 18:30,0.433,5.2,0.381,0.222,3.9,0.05,0.209,2.1,0.17,-0.1,4.5,-0.1,2.8,100,8489,64.94,6.6
2024-06-02 18:45,0.433,5.2,0.381,0.222,3.9,0.05,0.209,2.2,0.171,-0.1,4.5,-0.1,2.8,100,8488,64.95,5.4
2024-06-02 19:00,0.433,5.2,0.381,0.222,3.9,0.051,0.209,2.3,0.171,-0.1,4.5,-0.1,2.8,100,8484,64.95,3.8
2024-06-02 19:15,0.433,5.2,0.381,0.222,3.9,0.05,0.209,2.3,0.172,-0.1,4.4,-0.1,2.9,100,8480,64.96,2.6
2024-06-02 19:30,0.433,5.2,0.381,0.222,3.9,0.051,0.208,2.4,0.173,-0.1,4.4,-0.1,2.9,100,8472,64.97,1.6
2024-06-02 19:45,0.433,5.2,0.382,0.222,3.9,0.05,0.208,2.4,0.173,-0.1,4.4,-0.1,2.9,100,8470,64.98,1.2
2024-06-02 20:00,0.433,5.2,0.381,0.222,3.9,0.05,0.208,2.4,0.171,-0.1,4.4,-0.1,2.9,100,8469,64.99,0.6
2024-06-02 20:15,0.433,5.2,0.382,0.222,3.9,0.05,0.208,2.4,0.169,-0.1,4.4,-0.1,3,100,8471,65,0
2024-06-02 20:30,0.433,5.2,0.381,0.222,3.9,0.05,0.207,2.4,0.17,-0.1,4.4,-0.1,3,100,8468,65.01,0.1
2024-06-02 20:45,0.433,5.2,0.382,0.222,3.9,0.05,0.207,2.4,0.169,-0.1,4.4,-0.1,3,100,8463,65.01,-0.8
2024-06-02 21:00,0.433,5.2,0.382,0.222,3.9,0.049,0.207,2.4,0.169,-0.1,4.4,-0.1,3,100,8463,65.01,-1.6
2024-06-02 21:15,0.433,5.2,0.382,0.223,3.9,0.052,0.207,2.4,0.168,-0.1,4.4,-0.1,3.1,100,8457,65.01,-2.6
2024-06-02 21:30,0.433,5.2,0.381,0.223,3.9,0.051,0.206,2.4,0.168,-0.1,4.4,-0.1,3.1,100,8457,65.01,-3.3
2024-06-02 21:45,0.433,5.2,0.381,0.223,4,0.053,0.206,2.4,0.168,-0.1,4.4,-0.1,3.1,100,8454,65.02,-3.9
2024-06-02 22:00,0.433,5.2,0.382,0.222,4,0.052,0.206,2.4,0.167,-0.1,4.4,-0.1,3.1,100,8453,65.02,-4.6
2024-06-02 22:15,0.433,5.2,0.381,0.223,4,0.051,0.206,2.4,0.167,-0.1,4.4,-0.1,3.1,100,8447,65.02,-5
2024-06-02 22:30,0.433,5.2,0.381,0.223,4,0.053,0.205,2.4,0.167,-0.1,4.4,-0.1,3.1,100,8447,65.03,-5.6
2024-06-02 22:45,0.433,5.2,0.381,0.223,4,0.052,0.205,2.3,0.167,-0.1,4.4,-0.1,3.1,100,8447,65.04,-6.2
2024-06-02 23:00,0.433,5.2,0.382,0.223,4,0.052,0.205,2.3,0.168,-0.1,4.4,-0.1,3.1,100,8447,65.04,-6.4
2024-06-02 23:15,0.433,5.2,0.381,0.223,4,0.051,0.205,2.3,0.167,-0.1,4.5,-0.1,3.1,100,8444,65.04,-6.9
2024-06-02 23:30,0.433,5.2,0.382,0.223,4,0.052,0.205,2.3,0.166,-0.1,4.5,-0.1,3.1,100,8445,65.03,-7.4
2024-06-02 23:45,0.433,5.2,0.382,0.223,4,0.051,0.205,2.3,0.168,-0.1,4.5,-0.1,3.1,100,8447,65.03,-7.6
2024-06-03 00:00,0.433,5.2,0.381,0.223,4,0.051,0.204,2.3,0.166,-0.1,4.5,-0.1,3.1,100,8444,65.03,-8
2024-06-03 00:15,0.433,5.2,0.381,0.223,4,0.051,0.204,2.3,0.167,-0.1,4.5,-0.1,3.1,100,8387,65.03,-8.3
2024-06-03 00:30,0.433,5.2,0.381,0.223,4,0.05,0.204,2.2,0.164,-0.1,4.5,-0.1,3.1,100,8412,65.03,-8.7
2024-06-03 00:45,0.433,5.2,0.382,0.223,4,0.051,0.204,2.2,0.164,-0.1,4.5,-0.1,3.1,100,8410,65.03,-8.6
2024-06-03 01:00,0.433,5.2,0.382,0.223,4,0.051,0.204,2.2,0.162,-0.1,4.5,-0.1,3.1,100,8415,65.03,-8.6
2024-06-03 01:15,0.433,5.2,0.382,0.223,4,0.051,0.204,2.2,0.162,-0.1,4.5,-0.1,3.1,100,8415,65.03,-9.1
2024-06-03 01:30,0.433,5.2,0.381,0.223,4,0.051,0.204,2.2,0.162,-0.1,4.5,-0.1,3.1,100,8417,65.03,-9.7
2024-06-03 01:45,0.433,5.2,0.381,0.223,4,0.051,0.204,2.2,0.162,-0.1,4.5,-0.1,3.1,100,8416,65.02,-10.3
2024-06-03 02:00,0.433,5.2,0.381,0.223,4,0.051,0.204,2.1,0.162,-0.1,4.5,-0.1,3.1,100,8413,65.01,-10.4
2024-06-03 02:15,0.433,5.2,0.381,0.223,4.1,0.051,0.203,2.1,0.162,-0.1,4.5,-0.1,3.1,100,8415,65,-10.7
2024-06-03 02:30,0.433,5.2,0.381,0.223,4.1,0.051,0.203,2.1,0.162,-0.1,4.5,-0.1,3.1,100,8415,64.99,-10.9
2024-06-03 02:45,0.433,5.2,0.381,0.224,4.1,0.051,0.203,2.1,0.162,-0.1,4.5,-0.1,3.1,100,8417,64.98,-11
2024-06-03 03:00,0.433,5.2,0.381,0.223,4.1,0.051,0.203,2.1,0.16,-0.1,4.5,-0.1,3.1,100,8418,64.97,-11.1
2024-06-03 03:15,0.433,5.2,0.381,0.223,4.1,0.051,0.203,2.1,0.162,-0.1,4.5,-0.1,3.1,100,8417,64.96,-11.4
2024-06-03 03:30,0.433,5.2,0.381,0.223,4.1,0.051,0.203,2,0.163,-0.1,4.5,-0.1,3.1,100,8416,64.96,-12.1
2024-06-03 03:45,0.433,5.2,0.381,0.223,4.1,0.051,0.203,2,0.16,-0.1,4.5,-0.1,3.1,100,8415,64.95,-12.7
2024-06-03 04:00,0.433,5.2,0.38,0.223,4.1,0.051,0.203,2,0.161,-0.1,4.5,-0.1,3.1,100,8416,64.95,-12.9
2024-06-03 04:15,0.433,5.2,0.38,0.224,4.1,0.051,0.203,2,0.162,-0.1,4.5,-0.1,3.1,100,8406,64.95,-12.6
2024-06-03 04:30,0.433,5.2,0.38,0.224,4.1,0.051,0.203,2,0.161,-0.1,4.5,-0.1,3.1,100,8412,64.96,-12.1
